date	day	sex	old	시도	region	chick	value
20150904	5	Female	20	"서울특별시"	9	"치킨"	77
20150904	5	Female	40	"서울특별시"	10	"치킨"	76
20150904	5	Male	40	"서울특별시"	10	"치킨"	33
20150904	5	Male	20	"서울특별시"	10	"치킨"	48
20150904	5	Female	50	"서울특별시"	10	"치킨"	27
20150904	5	Female	30	"서울특별시"	10	"치킨"	75
20150904	5	Male	50	"서울특별시"	10	"치킨"	13
20150904	5	Male	30	"서울특별시"	10	"치킨"	67
20150904	5	Female	over60	"서울특별시"	10	"치킨"	7
20150904	5	Female	10	"서울특별시"	10	"치킨"	87
20150904	5	Male	over60	"서울특별시"	10	"치킨"	8
20150904	5	Male	10	"서울특별시"	10	"치킨"	152
20150904	5	Female	20	"서울특별시"	10	"치킨"	50
20150904	5	Male	over60	"서울특별시"	11	"치킨"	5
20150904	5	Male	10	"서울특별시"	11	"치킨"	31
20150904	5	Male	30	"서울특별시"	11	"치킨"	75
20150904	5	Male	40	"서울특별시"	11	"치킨"	50
20150904	5	Female	over60	"서울특별시"	11	"치킨"	17
20150904	5	Female	40	"서울특별시"	11	"치킨"	84
20150904	5	Female	10	"서울특별시"	11	"치킨"	12
20150904	5	Male	20	"서울특별시"	11	"치킨"	86
20150904	5	Female	20	"서울특별시"	11	"치킨"	74
20150904	5	Female	50	"서울특별시"	11	"치킨"	31
20150904	5	Male	50	"서울특별시"	11	"치킨"	23
20150904	5	Female	30	"서울특별시"	11	"치킨"	112
20150904	5	Male	20	"서울특별시"	12	"치킨"	111
20150904	5	Female	20	"서울특별시"	12	"치킨"	96
20150904	5	Female	40	"서울특별시"	12	"치킨"	95
20150904	5	Female	30	"서울특별시"	12	"치킨"	143
20150904	5	Female	50	"서울특별시"	12	"치킨"	24
20150904	5	Male	30	"서울특별시"	12	"치킨"	92
20150904	5	Male	50	"서울특별시"	12	"치킨"	21
20150904	5	Male	over60	"서울특별시"	12	"치킨"	10
20150904	5	Male	10	"서울특별시"	12	"치킨"	31
20150904	5	Female	over60	"서울특별시"	12	"치킨"	10
20150904	5	Female	10	"서울특별시"	12	"치킨"	30
20150904	5	Male	40	"서울특별시"	12	"치킨"	54
20150904	5	Male	10	"서울특별시"	13	"치킨"	24
20150904	5	Male	over60	"서울특별시"	13	"치킨"	10
20150904	5	Male	20	"서울특별시"	13	"치킨"	114
20150904	5	Female	50	"서울특별시"	13	"치킨"	40
20150904	5	Female	10	"서울특별시"	13	"치킨"	25
20150904	5	Male	50	"서울특별시"	13	"치킨"	24
20150904	5	Female	over60	"서울특별시"	13	"치킨"	11
20150904	5	Male	30	"서울특별시"	13	"치킨"	130
20150904	5	Female	30	"서울특별시"	13	"치킨"	131
20150904	5	Male	40	"서울특별시"	13	"치킨"	90
20150904	5	Female	40	"서울특별시"	13	"치킨"	129
20150904	5	Female	20	"서울특별시"	13	"치킨"	84
20150904	5	Female	over60	"서울특별시"	14	"치킨"	11
20150904	5	Female	10	"서울특별시"	14	"치킨"	17
20150904	5	Male	20	"서울특별시"	14	"치킨"	94
20150904	5	Female	50	"서울특별시"	14	"치킨"	18
20150904	5	Male	over60	"서울특별시"	14	"치킨"	5
20150904	5	Male	50	"서울특별시"	14	"치킨"	19
20150904	5	Male	10	"서울특별시"	14	"치킨"	33
20150904	5	Male	30	"서울특별시"	14	"치킨"	73
20150904	5	Female	30	"서울특별시"	14	"치킨"	84
20150904	5	Male	40	"서울특별시"	14	"치킨"	52
20150904	5	Female	40	"서울특별시"	14	"치킨"	97
20150904	5	Female	20	"서울특별시"	14	"치킨"	65
20150904	5	Male	over60	"서울특별시"	15	"치킨"	16
20150904	5	Male	10	"서울특별시"	15	"치킨"	49
20150904	5	Female	50	"서울특별시"	15	"치킨"	54
20150904	5	Male	20	"서울특별시"	15	"치킨"	119
20150904	5	Female	over60	"서울특별시"	15	"치킨"	15
20150904	5	Female	20	"서울특별시"	15	"치킨"	103
20150904	5	Female	10	"서울특별시"	15	"치킨"	28
20150904	5	Male	40	"서울특별시"	15	"치킨"	86
20150904	5	Female	40	"서울특별시"	15	"치킨"	156
20150904	5	Male	30	"서울특별시"	15	"치킨"	148
20150904	5	Female	30	"서울특별시"	15	"치킨"	154
20150904	5	Male	50	"서울특별시"	15	"치킨"	31
20150904	5	Male	20	"서울특별시"	16	"치킨"	47
20150904	5	Female	20	"서울특별시"	16	"치킨"	61
20150904	5	Female	40	"서울특별시"	16	"치킨"	55
20150904	5	Female	30	"서울특별시"	16	"치킨"	61
20150904	5	Female	50	"서울특별시"	16	"치킨"	13
20150904	5	Male	30	"서울특별시"	16	"치킨"	44
20150904	5	Male	50	"서울특별시"	16	"치킨"	8
20150904	5	Male	over60	"서울특별시"	16	"치킨"	5
20150904	5	Male	10	"서울특별시"	16	"치킨"	12
20150904	5	Female	over60	"서울특별시"	16	"치킨"	9
20150904	5	Female	10	"서울특별시"	16	"치킨"	16
20150904	5	Male	40	"서울특별시"	16	"치킨"	33
20150904	5	Male	over60	"서울특별시"	17	"치킨"	10
20150904	5	Male	10	"서울특별시"	17	"치킨"	21
20150904	5	Female	40	"서울특별시"	17	"치킨"	98
20150904	5	Female	30	"서울특별시"	17	"치킨"	97
20150904	5	Female	over60	"서울특별시"	17	"치킨"	9
20150904	5	Male	30	"서울특별시"	17	"치킨"	68
20150904	5	Female	10	"서울특별시"	17	"치킨"	21
20150904	5	Male	50	"서울특별시"	17	"치킨"	15
20150904	5	Female	50	"서울특별시"	17	"치킨"	29
20150904	5	Female	20	"서울특별시"	17	"치킨"	69
20150904	5	Male	20	"서울특별시"	17	"치킨"	70
20150904	5	Male	40	"서울특별시"	17	"치킨"	53
20150904	5	Male	10	"서울특별시"	18	"치킨"	58
20150904	5	Male	over60	"서울특별시"	18	"치킨"	13
20150904	5	Male	40	"서울특별시"	18	"치킨"	115
20150904	5	Male	30	"서울특별시"	18	"치킨"	159
20150904	5	Female	10	"서울특별시"	18	"치킨"	54
20150904	5	Female	30	"서울특별시"	18	"치킨"	255
20150904	5	Female	over60	"서울특별시"	18	"치킨"	25
20150904	5	Female	50	"서울특별시"	18	"치킨"	43
20150904	5	Male	50	"서울특별시"	18	"치킨"	45
20150904	5	Male	20	"서울특별시"	18	"치킨"	168
20150904	5	Female	20	"서울특별시"	18	"치킨"	125
20150904	5	Female	40	"서울특별시"	18	"치킨"	249
20150904	5	Male	20	"서울특별시"	19	"치킨"	66
20150904	5	Female	20	"서울특별시"	19	"치킨"	68
20150904	5	Female	40	"서울특별시"	19	"치킨"	148
20150904	5	Female	30	"서울특별시"	19	"치킨"	127
20150904	5	Female	50	"서울특별시"	19	"치킨"	34
20150904	5	Male	30	"서울특별시"	19	"치킨"	65
20150904	5	Male	50	"서울특별시"	19	"치킨"	26
20150904	5	Female	10	"서울특별시"	19	"치킨"	36
20150904	5	Female	over60	"서울특별시"	19	"치킨"	13
20150904	5	Male	10	"서울특별시"	19	"치킨"	42
20150904	5	Male	over60	"서울특별시"	19	"치킨"	6
20150904	5	Male	40	"서울특별시"	19	"치킨"	53
20150904	5	Male	20	"서울특별시"	20	"치킨"	153
20150904	5	Female	20	"서울특별시"	20	"치킨"	195
20150904	5	Female	40	"서울특별시"	20	"치킨"	105
20150904	5	Female	30	"서울특별시"	20	"치킨"	124
20150904	5	Female	50	"서울특별시"	20	"치킨"	47
20150904	5	Male	30	"서울특별시"	20	"치킨"	120
20150904	5	Male	50	"서울특별시"	20	"치킨"	28
20150904	5	Male	over60	"서울특별시"	20	"치킨"	15
20150904	5	Male	10	"서울특별시"	20	"치킨"	52
20150904	5	Female	over60	"서울특별시"	20	"치킨"	13
20150904	5	Female	10	"서울특별시"	20	"치킨"	45
20150904	5	Male	40	"서울특별시"	20	"치킨"	67
20150904	5	Male	50	"서울특별시"	21	"치킨"	16
20150904	5	Female	50	"서울특별시"	21	"치킨"	31
20150904	5	Male	30	"서울특별시"	21	"치킨"	69
20150904	5	Male	40	"서울특별시"	21	"치킨"	52
20150904	5	Female	20	"서울특별시"	21	"치킨"	58
20150904	5	Female	40	"서울특별시"	21	"치킨"	79
20150904	5	Male	20	"서울특별시"	21	"치킨"	66
20150904	5	Female	10	"서울특별시"	21	"치킨"	14
20150904	5	Female	over60	"서울특별시"	21	"치킨"	10
20150904	5	Male	10	"서울특별시"	21	"치킨"	14
20150904	5	Male	over60	"서울특별시"	21	"치킨"	7
20150904	5	Female	30	"서울특별시"	21	"치킨"	99
20150904	5	Male	30	"서울특별시"	22	"치킨"	114
20150904	5	Female	30	"서울특별시"	22	"치킨"	146
20150904	5	Male	50	"서울특별시"	22	"치킨"	29
20150904	5	Female	20	"서울특별시"	22	"치킨"	60
20150904	5	Male	40	"서울특별시"	22	"치킨"	65
20150904	5	Male	20	"서울특별시"	22	"치킨"	77
20150904	5	Female	40	"서울특별시"	22	"치킨"	93
20150904	5	Female	over60	"서울특별시"	22	"치킨"	20
20150904	5	Female	10	"서울특별시"	22	"치킨"	12
20150904	5	Male	over60	"서울특별시"	22	"치킨"	9
20150904	5	Male	10	"서울특별시"	22	"치킨"	30
20150904	5	Female	50	"서울특별시"	22	"치킨"	46
20150904	5	Female	50	"서울특별시"	23	"치킨"	20
20150904	5	Male	50	"서울특별시"	23	"치킨"	11
20150904	5	Female	30	"서울특별시"	23	"치킨"	59
20150904	5	Female	40	"서울특별시"	23	"치킨"	42
20150904	5	Male	20	"서울특별시"	23	"치킨"	50
20150904	5	Male	40	"서울특별시"	23	"치킨"	25
20150904	5	Female	20	"서울특별시"	23	"치킨"	45
20150904	5	Male	10	"서울특별시"	23	"치킨"	15
20150904	5	Male	over60	"서울특별시"	23	"치킨"	5
20150904	5	Female	10	"서울특별시"	23	"치킨"	10
20150904	5	Female	over60	"서울특별시"	23	"치킨"	8
20150904	5	Male	30	"서울특별시"	23	"치킨"	32
20150904	5	Male	40	"서울특별시"	24	"치킨"	51
20150904	5	Female	40	"서울특별시"	24	"치킨"	71
20150904	5	Female	20	"서울특별시"	24	"치킨"	65
20150904	5	Male	50	"서울특별시"	24	"치킨"	32
20150904	5	Male	30	"서울특별시"	24	"치킨"	94
20150904	5	Female	50	"서울특별시"	24	"치킨"	22
20150904	5	Female	30	"서울특별시"	24	"치킨"	100
20150904	5	Female	10	"서울특별시"	24	"치킨"	16
20150904	5	Female	over60	"서울특별시"	24	"치킨"	13
20150904	5	Male	10	"서울특별시"	24	"치킨"	22
20150904	5	Male	over60	"서울특별시"	24	"치킨"	11
20150904	5	Male	20	"서울특별시"	24	"치킨"	92
20150904	5	Male	50	"서울특별시"	25	"치킨"	25
20150904	5	Female	50	"서울특별시"	25	"치킨"	37
20150904	5	Male	30	"서울특별시"	25	"치킨"	90
20150904	5	Male	40	"서울특별시"	25	"치킨"	62
20150904	5	Female	20	"서울특별시"	25	"치킨"	47
20150904	5	Female	40	"서울특별시"	25	"치킨"	75
20150904	5	Male	20	"서울특별시"	25	"치킨"	48
20150904	5	Male	over60	"서울특별시"	25	"치킨"	16
20150904	5	Male	10	"서울특별시"	25	"치킨"	36
20150904	5	Female	over60	"서울특별시"	25	"치킨"	22
20150904	5	Female	10	"서울특별시"	25	"치킨"	23
20150904	5	Female	30	"서울특별시"	25	"치킨"	107
20150905	6	Male	10	"서울특별시"	1	"치킨"	81
20150905	6	Male	over60	"서울특별시"	1	"치킨"	27
20150905	6	Male	40	"서울특별시"	1	"치킨"	163
20150905	6	Male	30	"서울특별시"	1	"치킨"	221
20150905	6	Female	10	"서울특별시"	1	"치킨"	48
20150905	6	Female	30	"서울특별시"	1	"치킨"	196
20150905	6	Female	over60	"서울특별시"	1	"치킨"	22
20150905	6	Female	50	"서울특별시"	1	"치킨"	75
20150905	6	Male	50	"서울특별시"	1	"치킨"	51
20150905	6	Male	20	"서울특별시"	1	"치킨"	207
20150905	6	Female	20	"서울특별시"	1	"치킨"	177
20150905	6	Female	40	"서울특별시"	1	"치킨"	303
20150905	6	Female	over60	"서울특별시"	2	"치킨"	14
20150905	6	Female	10	"서울특별시"	2	"치킨"	38
20150905	6	Female	30	"서울특별시"	2	"치킨"	182
20150905	6	Female	40	"서울특별시"	2	"치킨"	149
20150905	6	Male	over60	"서울특별시"	2	"치킨"	13
20150905	6	Male	40	"서울특별시"	2	"치킨"	104
20150905	6	Male	10	"서울특별시"	2	"치킨"	41
20150905	6	Female	20	"서울특별시"	2	"치킨"	95
20150905	6	Male	20	"서울특별시"	2	"치킨"	113
20150905	6	Male	50	"서울특별시"	2	"치킨"	48
20150905	6	Female	50	"서울특별시"	2	"치킨"	54
20150905	6	Male	30	"서울특별시"	2	"치킨"	147
20150905	6	Male	over60	"서울특별시"	3	"치킨"	10
20150905	6	Male	10	"서울특별시"	3	"치킨"	32
20150905	6	Male	30	"서울특별시"	3	"치킨"	100
20150905	6	Male	40	"서울특별시"	3	"치킨"	73
20150905	6	Female	over60	"서울특별시"	3	"치킨"	18
20150905	6	Female	40	"서울특별시"	3	"치킨"	116
20150905	6	Female	10	"서울특별시"	3	"치킨"	20
20150905	6	Male	20	"서울특별시"	3	"치킨"	66
20150905	6	Female	20	"서울특별시"	3	"치킨"	67
20150905	6	Female	50	"서울특별시"	3	"치킨"	34
20150905	6	Male	50	"서울특별시"	3	"치킨"	20
20150905	6	Female	30	"서울특별시"	3	"치킨"	157
20150905	6	Male	10	"서울특별시"	4	"치킨"	87
20150905	6	Male	over60	"서울특별시"	4	"치킨"	30
20150905	6	Male	50	"서울특별시"	4	"치킨"	64
20150905	6	Female	20	"서울특별시"	4	"치킨"	170
20150905	6	Female	10	"서울특별시"	4	"치킨"	77
20150905	6	Male	20	"서울특별시"	4	"치킨"	189
20150905	6	Female	over60	"서울특별시"	4	"치킨"	26
20150905	6	Female	40	"서울특별시"	4	"치킨"	261
20150905	6	Male	40	"서울특별시"	4	"치킨"	144
20150905	6	Female	30	"서울특별시"	4	"치킨"	296
20150905	6	Male	30	"서울특별시"	4	"치킨"	238
20150905	6	Female	50	"서울특별시"	4	"치킨"	103
20150905	6	Female	10	"서울특별시"	5	"치킨"	25
20150905	6	Female	over60	"서울특별시"	5	"치킨"	23
20150905	6	Female	50	"서울특별시"	5	"치킨"	53
20150905	6	Male	20	"서울특별시"	5	"치킨"	260
20150905	6	Male	10	"서울특별시"	5	"치킨"	62
20150905	6	Female	20	"서울특별시"	5	"치킨"	150
20150905	6	Male	over60	"서울특별시"	5	"치킨"	22
20150905	6	Male	40	"서울특별시"	5	"치킨"	108
20150905	6	Female	40	"서울특별시"	5	"치킨"	163
20150905	6	Male	30	"서울특별시"	5	"치킨"	225
20150905	6	Female	30	"서울특별시"	5	"치킨"	216
20150905	6	Male	50	"서울특별시"	5	"치킨"	37
20150905	6	Female	over60	"서울특별시"	6	"치킨"	8
20150905	6	Female	10	"서울특별시"	6	"치킨"	24
20150905	6	Female	30	"서울특별시"	6	"치킨"	110
20150905	6	Female	40	"서울특별시"	6	"치킨"	91
20150905	6	Male	over60	"서울특별시"	6	"치킨"	12
20150905	6	Male	40	"서울특별시"	6	"치킨"	68
20150905	6	Male	10	"서울특별시"	6	"치킨"	33
20150905	6	Female	20	"서울특별시"	6	"치킨"	97
20150905	6	Male	20	"서울특별시"	6	"치킨"	79
20150905	6	Male	50	"서울특별시"	6	"치킨"	23
20150905	6	Female	50	"서울특별시"	6	"치킨"	45
20150905	6	Male	30	"서울특별시"	6	"치킨"	117
20150905	6	Male	10	"서울특별시"	7	"치킨"	51
20150905	6	Male	over60	"서울특별시"	7	"치킨"	21
20150905	6	Male	50	"서울특별시"	7	"치킨"	40
20150905	6	Female	20	"서울특별시"	7	"치킨"	117
20150905	6	Female	10	"서울특별시"	7	"치킨"	38
20150905	6	Male	20	"서울특별시"	7	"치킨"	120
20150905	6	Female	over60	"서울특별시"	7	"치킨"	27
20150905	6	Female	40	"서울특별시"	7	"치킨"	148
20150905	6	Male	40	"서울특별시"	7	"치킨"	98
20150905	6	Female	30	"서울특별시"	7	"치킨"	188
20150905	6	Male	30	"서울특별시"	7	"치킨"	161
20150905	6	Female	50	"서울특별시"	7	"치킨"	49
20150905	6	Female	10	"서울특별시"	8	"치킨"	23
20150905	6	Female	over60	"서울특별시"	8	"치킨"	5
20150905	6	Female	50	"서울특별시"	8	"치킨"	15
20150905	6	Male	20	"서울특별시"	8	"치킨"	79
20150905	6	Male	10	"서울특별시"	8	"치킨"	23
20150905	6	Female	20	"서울특별시"	8	"치킨"	60
20150905	6	Male	over60	"서울특별시"	8	"치킨"	6
20150905	6	Male	40	"서울특별시"	8	"치킨"	46
20150905	6	Female	40	"서울특별시"	8	"치킨"	67
20150905	6	Male	30	"서울특별시"	8	"치킨"	80
20150905	6	Female	30	"서울특별시"	8	"치킨"	84
20150905	6	Male	50	"서울특별시"	8	"치킨"	15
20150905	6	Male	over60	"서울특별시"	9	"치킨"	21
20150905	6	Male	10	"서울특별시"	9	"치킨"	61
20150905	6	Female	40	"서울특별시"	9	"치킨"	199
20150905	6	Female	30	"서울특별시"	9	"치킨"	142
20150905	6	Female	over60	"서울특별시"	9	"치킨"	16
20150905	6	Male	30	"서울특별시"	9	"치킨"	120
20150905	6	Female	10	"서울특별시"	9	"치킨"	37
20150905	6	Male	50	"서울특별시"	9	"치킨"	33
20150905	6	Female	50	"서울특별시"	9	"치킨"	50
20150905	6	Female	20	"서울특별시"	9	"치킨"	107
20150905	6	Male	20	"서울특별시"	9	"치킨"	140
20150905	6	Male	40	"서울특별시"	9	"치킨"	137
20150905	6	Male	20	"서울특별시"	10	"치킨"	56
20150905	6	Female	20	"서울특별시"	10	"치킨"	58
20150905	6	Female	40	"서울특별시"	10	"치킨"	108
20150905	6	Female	30	"서울특별시"	10	"치킨"	97
20150905	6	Female	50	"서울특별시"	10	"치킨"	26
20150905	6	Male	30	"서울특별시"	10	"치킨"	63
20150905	6	Male	50	"서울특별시"	10	"치킨"	20
20150905	6	Male	over60	"서울특별시"	10	"치킨"	9
20150905	6	Male	10	"서울특별시"	10	"치킨"	183
20150905	6	Female	over60	"서울특별시"	10	"치킨"	12
20150905	6	Female	10	"서울특별시"	10	"치킨"	123
20150905	6	Male	40	"서울특별시"	10	"치킨"	59
20150905	6	Female	over60	"서울특별시"	11	"치킨"	17
20150905	6	Female	10	"서울특별시"	11	"치킨"	23
20150905	6	Male	50	"서울특별시"	11	"치킨"	34
20150905	6	Female	20	"서울특별시"	11	"치킨"	78
20150905	6	Male	over60	"서울특별시"	11	"치킨"	14
20150905	6	Male	20	"서울특별시"	11	"치킨"	131
20150905	6	Male	10	"서울특별시"	11	"치킨"	36
20150905	6	Female	40	"서울특별시"	11	"치킨"	96
20150905	6	Male	40	"서울특별시"	11	"치킨"	69
20150905	6	Female	30	"서울특별시"	11	"치킨"	103
20150905	6	Male	30	"서울특별시"	11	"치킨"	85
20150905	6	Female	50	"서울특별시"	11	"치킨"	25
20150905	6	Female	40	"서울특별시"	12	"치킨"	108
20150905	6	Male	40	"서울특별시"	12	"치킨"	68
20150905	6	Male	20	"서울특별시"	12	"치킨"	148
20150905	6	Female	50	"서울특별시"	12	"치킨"	40
20150905	6	Female	30	"서울특별시"	12	"치킨"	123
20150905	6	Male	50	"서울특별시"	12	"치킨"	22
20150905	6	Male	30	"서울특별시"	12	"치킨"	130
20150905	6	Female	over60	"서울특별시"	12	"치킨"	12
20150905	6	Female	10	"서울특별시"	12	"치킨"	26
20150905	6	Male	over60	"서울특별시"	12	"치킨"	18
20150905	6	Male	10	"서울특별시"	12	"치킨"	34
20150905	6	Female	20	"서울특별시"	12	"치킨"	124
20150905	6	Female	10	"서울특별시"	13	"치킨"	28
20150905	6	Female	over60	"서울특별시"	13	"치킨"	25
20150905	6	Female	40	"서울특별시"	13	"치킨"	136
20150905	6	Female	30	"서울특별시"	13	"치킨"	150
20150905	6	Male	10	"서울특별시"	13	"치킨"	37
20150905	6	Male	30	"서울특별시"	13	"치킨"	135
20150905	6	Male	over60	"서울특별시"	13	"치킨"	8
20150905	6	Male	50	"서울특별시"	13	"치킨"	38
20150905	6	Female	50	"서울특별시"	13	"치킨"	35
20150905	6	Female	20	"서울특별시"	13	"치킨"	135
20150905	6	Male	20	"서울특별시"	13	"치킨"	122
20150905	6	Male	40	"서울특별시"	13	"치킨"	80
20150905	6	Male	over60	"서울특별시"	14	"치킨"	21
20150905	6	Male	10	"서울특별시"	14	"치킨"	35
20150905	6	Female	40	"서울특별시"	14	"치킨"	91
20150905	6	Female	30	"서울특별시"	14	"치킨"	98
20150905	6	Female	over60	"서울특별시"	14	"치킨"	14
20150905	6	Male	30	"서울특별시"	14	"치킨"	105
20150905	6	Female	10	"서울특별시"	14	"치킨"	39
20150905	6	Male	50	"서울특별시"	14	"치킨"	23
20150905	6	Female	50	"서울특별시"	14	"치킨"	31
20150905	6	Female	20	"서울특별시"	14	"치킨"	76
20150905	6	Male	20	"서울특별시"	14	"치킨"	117
20150905	6	Male	40	"서울특별시"	14	"치킨"	48
20150905	6	Female	over60	"서울특별시"	15	"치킨"	13
20150905	6	Female	10	"서울특별시"	15	"치킨"	35
20150905	6	Female	30	"서울특별시"	15	"치킨"	194
20150905	6	Female	40	"서울특별시"	15	"치킨"	202
20150905	6	Male	over60	"서울특별시"	15	"치킨"	20
20150905	6	Male	40	"서울특별시"	15	"치킨"	108
20150905	6	Male	10	"서울특별시"	15	"치킨"	51
20150905	6	Female	20	"서울특별시"	15	"치킨"	143
20150905	6	Male	20	"서울특별시"	15	"치킨"	137
20150905	6	Male	50	"서울특별시"	15	"치킨"	47
20150905	6	Female	50	"서울특별시"	15	"치킨"	59
20150905	6	Male	30	"서울특별시"	15	"치킨"	175
20150905	6	Female	40	"서울특별시"	16	"치킨"	66
20150905	6	Male	40	"서울특별시"	16	"치킨"	46
20150905	6	Male	20	"서울특별시"	16	"치킨"	61
20150905	6	Female	50	"서울특별시"	16	"치킨"	18
20150905	6	Female	30	"서울특별시"	16	"치킨"	75
20150905	6	Male	50	"서울특별시"	16	"치킨"	25
20150905	6	Male	30	"서울특별시"	16	"치킨"	63
20150905	6	Female	over60	"서울특별시"	16	"치킨"	10
20150905	6	Female	10	"서울특별시"	16	"치킨"	24
20150905	6	Male	over60	"서울특별시"	16	"치킨"	6
20150905	6	Male	10	"서울특별시"	16	"치킨"	18
20150905	6	Female	20	"서울특별시"	16	"치킨"	42
20150905	6	Female	over60	"서울특별시"	17	"치킨"	5
20150905	6	Female	10	"서울특별시"	17	"치킨"	35
20150905	6	Male	20	"서울특별시"	17	"치킨"	95
20150905	6	Female	50	"서울특별시"	17	"치킨"	33
20150905	6	Male	over60	"서울특별시"	17	"치킨"	11
20150905	6	Male	50	"서울특별시"	17	"치킨"	23
20150905	6	Male	10	"서울특별시"	17	"치킨"	29
20150905	6	Male	30	"서울특별시"	17	"치킨"	118
20150905	6	Female	30	"서울특별시"	17	"치킨"	121
20150905	6	Male	40	"서울특별시"	17	"치킨"	71
20150905	6	Female	40	"서울특별시"	17	"치킨"	119
20150905	6	Female	20	"서울특별시"	17	"치킨"	82
20150905	6	Female	10	"서울특별시"	18	"치킨"	66
20150905	6	Female	over60	"서울특별시"	18	"치킨"	35
20150905	6	Female	20	"서울특별시"	18	"치킨"	149
20150905	6	Male	50	"서울특별시"	18	"치킨"	57
20150905	6	Male	10	"서울특별시"	18	"치킨"	68
20150905	6	Female	50	"서울특별시"	18	"치킨"	77
20150905	6	Male	over60	"서울특별시"	18	"치킨"	22
20150905	6	Female	30	"서울특별시"	18	"치킨"	254
20150905	6	Male	30	"서울특별시"	18	"치킨"	227
20150905	6	Female	40	"서울특별시"	18	"치킨"	267
20150905	6	Male	40	"서울특별시"	18	"치킨"	157
20150905	6	Male	20	"서울특별시"	18	"치킨"	185
20150905	6	Female	40	"서울특별시"	19	"치킨"	164
20150905	6	Male	40	"서울특별시"	19	"치킨"	75
20150905	6	Male	20	"서울특별시"	19	"치킨"	76
20150905	6	Female	50	"서울특별시"	19	"치킨"	40
20150905	6	Female	30	"서울특별시"	19	"치킨"	98
20150905	6	Male	50	"서울특별시"	19	"치킨"	37
20150905	6	Male	30	"서울특별시"	19	"치킨"	89
20150905	6	Male	10	"서울특별시"	19	"치킨"	47
20150905	6	Male	over60	"서울특별시"	19	"치킨"	13
20150905	6	Female	10	"서울특별시"	19	"치킨"	42
20150905	6	Female	over60	"서울특별시"	19	"치킨"	9
20150905	6	Female	20	"서울특별시"	19	"치킨"	54
20150905	6	Female	40	"서울특별시"	20	"치킨"	134
20150905	6	Male	40	"서울특별시"	20	"치킨"	80
20150905	6	Male	20	"서울특별시"	20	"치킨"	144
20150905	6	Female	50	"서울특별시"	20	"치킨"	41
20150905	6	Female	30	"서울특별시"	20	"치킨"	121
20150905	6	Male	50	"서울특별시"	20	"치킨"	39
20150905	6	Male	30	"서울특별시"	20	"치킨"	119
20150905	6	Female	over60	"서울특별시"	20	"치킨"	17
20150905	6	Female	10	"서울특별시"	20	"치킨"	65
20150905	6	Male	over60	"서울특별시"	20	"치킨"	16
20150905	6	Male	10	"서울특별시"	20	"치킨"	38
20150905	6	Female	20	"서울특별시"	20	"치킨"	136
20150905	6	Male	30	"서울특별시"	21	"치킨"	75
20150905	6	Female	30	"서울특별시"	21	"치킨"	98
20150905	6	Male	50	"서울특별시"	21	"치킨"	26
20150905	6	Female	20	"서울특별시"	21	"치킨"	101
20150905	6	Male	40	"서울특별시"	21	"치킨"	58
20150905	6	Male	20	"서울특별시"	21	"치킨"	95
20150905	6	Female	40	"서울특별시"	21	"치킨"	98
20150905	6	Male	10	"서울특별시"	21	"치킨"	27
20150905	6	Male	over60	"서울특별시"	21	"치킨"	5
20150905	6	Female	10	"서울특별시"	21	"치킨"	28
20150905	6	Female	over60	"서울특별시"	21	"치킨"	12
20150905	6	Female	50	"서울특별시"	21	"치킨"	37
20150905	6	Male	50	"서울특별시"	22	"치킨"	50
20150905	6	Female	50	"서울특별시"	22	"치킨"	42
20150905	6	Male	30	"서울특별시"	22	"치킨"	130
20150905	6	Male	40	"서울특별시"	22	"치킨"	110
20150905	6	Female	20	"서울특별시"	22	"치킨"	87
20150905	6	Female	40	"서울특별시"	22	"치킨"	198
20150905	6	Male	20	"서울특별시"	22	"치킨"	78
20150905	6	Male	over60	"서울특별시"	22	"치킨"	18
20150905	6	Male	10	"서울특별시"	22	"치킨"	44
20150905	6	Female	over60	"서울특별시"	22	"치킨"	15
20150905	6	Female	10	"서울특별시"	22	"치킨"	34
20150905	6	Female	30	"서울특별시"	22	"치킨"	145
20150905	6	Female	30	"서울특별시"	23	"치킨"	74
20150905	6	Male	30	"서울특별시"	23	"치킨"	47
20150905	6	Female	50	"서울특별시"	23	"치킨"	22
20150905	6	Male	20	"서울특별시"	23	"치킨"	54
20150905	6	Female	40	"서울특별시"	23	"치킨"	61
20150905	6	Female	20	"서울특별시"	23	"치킨"	49
20150905	6	Male	40	"서울특별시"	23	"치킨"	35
20150905	6	Female	10	"서울특별시"	23	"치킨"	5
20150905	6	Female	over60	"서울특별시"	23	"치킨"	6
20150905	6	Male	10	"서울특별시"	23	"치킨"	10
20150905	6	Male	over60	"서울특별시"	23	"치킨"	8
20150905	6	Male	50	"서울특별시"	23	"치킨"	12
20150905	6	Female	20	"서울특별시"	24	"치킨"	88
20150905	6	Male	20	"서울특별시"	24	"치킨"	102
20150905	6	Male	40	"서울특별시"	24	"치킨"	75
20150905	6	Male	30	"서울특별시"	24	"치킨"	133
20150905	6	Male	50	"서울특별시"	24	"치킨"	23
20150905	6	Female	30	"서울특별시"	24	"치킨"	98
20150905	6	Female	50	"서울특별시"	24	"치킨"	36
20150905	6	Male	10	"서울특별시"	24	"치킨"	19
20150905	6	Male	over60	"서울특별시"	24	"치킨"	12
20150905	6	Female	10	"서울특별시"	24	"치킨"	23
