date	day	sex	age	시도	region	업종	value
20150805	3	여	30대	서울특별시	17	중국집	66
20150805	3	여	40대	서울특별시	17	중국집	68
20150805	3	여	10대	서울특별시	17	중국집	8
20150805	3	남	40대	서울특별시	17	중국집	75
20150805	3	여	60대이상	서울특별시	17	중국집	15
20150805	3	여	20대	서울특별시	17	중국집	35
20150805	3	남	20대	서울특별시	17	중국집	64
20150805	3	남	50대	서울특별시	17	중국집	46
20150805	3	여	50대	서울특별시	17	중국집	38
20150805	3	남	30대	서울특별시	17	중국집	91
20150805	3	남	60대이상	서울특별시	18	중국집	49
20150805	3	남	10대	서울특별시	18	중국집	28
20150805	3	남	30대	서울특별시	18	중국집	170
20150805	3	남	40대	서울특별시	18	중국집	127
20150805	3	여	60대이상	서울특별시	18	중국집	44
20150805	3	여	40대	서울특별시	18	중국집	138
20150805	3	여	10대	서울특별시	18	중국집	15
20150805	3	남	20대	서울특별시	18	중국집	101
20150805	3	여	20대	서울특별시	18	중국집	52
20150805	3	여	50대	서울특별시	18	중국집	83
20150805	3	남	50대	서울특별시	18	중국집	81
20150805	3	여	30대	서울특별시	18	중국집	120
20150805	3	여	50대	서울특별시	19	중국집	40
20150805	3	남	50대	서울특별시	19	중국집	42
20150805	3	여	30대	서울특별시	19	중국집	65
20150805	3	여	40대	서울특별시	19	중국집	85
20150805	3	남	20대	서울특별시	19	중국집	41
20150805	3	남	40대	서울특별시	19	중국집	62
20150805	3	여	20대	서울특별시	19	중국집	42
20150805	3	여	60대이상	서울특별시	19	중국집	14
20150805	3	여	10대	서울특별시	19	중국집	23
20150805	3	남	60대이상	서울특별시	19	중국집	37
20150805	3	남	10대	서울특별시	19	중국집	27
20150805	3	남	30대	서울특별시	19	중국집	56
20150805	3	여	50대	서울특별시	20	중국집	31
20150805	3	남	50대	서울특별시	20	중국집	43
20150805	3	여	30대	서울특별시	20	중국집	47
20150805	3	여	40대	서울특별시	20	중국집	53
20150805	3	남	20대	서울특별시	20	중국집	50
20150805	3	남	40대	서울특별시	20	중국집	98
20150805	3	여	20대	서울특별시	20	중국집	38
20150805	3	남	10대	서울특별시	20	중국집	8
20150805	3	남	60대이상	서울특별시	20	중국집	33
20150805	3	여	10대	서울특별시	20	중국집	5
20150805	3	여	60대이상	서울특별시	20	중국집	15
20150805	3	남	30대	서울특별시	20	중국집	70
20150805	3	여	20대	서울특별시	21	중국집	37
20150805	3	남	20대	서울특별시	21	중국집	73
20150805	3	남	40대	서울특별시	21	중국집	115
20150805	3	남	30대	서울특별시	21	중국집	97
20150805	3	남	50대	서울특별시	21	중국집	52
20150805	3	여	30대	서울특별시	21	중국집	80
20150805	3	여	50대	서울특별시	21	중국집	50
20150805	3	여	60대이상	서울특별시	21	중국집	27
20150805	3	여	10대	서울특별시	21	중국집	7
20150805	3	남	60대이상	서울특별시	21	중국집	35
20150805	3	남	10대	서울특별시	21	중국집	17
20150805	3	여	40대	서울특별시	21	중국집	88
20150805	3	남	40대	서울특별시	22	중국집	81
20150805	3	여	40대	서울특별시	22	중국집	93
20150805	3	여	20대	서울특별시	22	중국집	37
20150805	3	남	50대	서울특별시	22	중국집	36
20150805	3	남	30대	서울특별시	22	중국집	79
20150805	3	여	50대	서울특별시	22	중국집	37
20150805	3	여	30대	서울특별시	22	중국집	69
20150805	3	여	10대	서울특별시	22	중국집	5
20150805	3	여	60대이상	서울특별시	22	중국집	16
20150805	3	남	10대	서울특별시	22	중국집	8
20150805	3	남	60대이상	서울특별시	22	중국집	28
20150805	3	남	20대	서울특별시	22	중국집	52
20150805	3	남	20대	서울특별시	23	중국집	49
20150805	3	여	20대	서울특별시	23	중국집	23
20150805	3	여	40대	서울특별시	23	중국집	44
20150805	3	여	30대	서울특별시	23	중국집	32
20150805	3	여	50대	서울특별시	23	중국집	24
20150805	3	남	30대	서울특별시	23	중국집	90
20150805	3	남	50대	서울특별시	23	중국집	42
20150805	3	남	60대이상	서울특별시	23	중국집	22
20150805	3	남	10대	서울특별시	23	중국집	7
20150805	3	여	60대이상	서울특별시	23	중국집	18
20150805	3	여	10대	서울특별시	23	중국집	5
20150805	3	남	40대	서울특별시	23	중국집	91
20150805	3	남	30대	서울특별시	24	중국집	119
20150805	3	여	30대	서울특별시	24	중국집	56
20150805	3	남	50대	서울특별시	24	중국집	60
20150805	3	여	20대	서울특별시	24	중국집	45
20150805	3	남	40대	서울특별시	24	중국집	122
20150805	3	남	20대	서울특별시	24	중국집	89
20150805	3	여	40대	서울특별시	24	중국집	56
20150805	3	여	60대이상	서울특별시	24	중국집	12
20150805	3	여	10대	서울특별시	24	중국집	6
20150805	3	남	60대이상	서울특별시	24	중국집	30
20150805	3	남	10대	서울특별시	24	중국집	5
20150805	3	여	50대	서울특별시	24	중국집	27
20150805	3	여	20대	서울특별시	25	중국집	24
20150805	3	남	20대	서울특별시	25	중국집	41
20150805	3	남	40대	서울특별시	25	중국집	59
20150805	3	남	30대	서울특별시	25	중국집	75
20150805	3	남	50대	서울특별시	25	중국집	47
20150805	3	여	30대	서울특별시	25	중국집	62
20150805	3	여	50대	서울특별시	25	중국집	25
20150805	3	남	10대	서울특별시	25	중국집	8
20150805	3	남	60대이상	서울특별시	25	중국집	13
20150805	3	여	10대	서울특별시	25	중국집	6
20150805	3	여	60대이상	서울특별시	25	중국집	15
20150805	3	여	40대	서울특별시	25	중국집	62
20150806	4	여	60대이상	서울특별시	1	중국집	71
20150806	4	여	10대	서울특별시	1	중국집	14
20150806	4	남	20대	서울특별시	1	중국집	158
20150806	4	여	50대	서울특별시	1	중국집	93
20150806	4	남	60대이상	서울특별시	1	중국집	75
20150806	4	남	50대	서울특별시	1	중국집	133
20150806	4	남	10대	서울특별시	1	중국집	40
20150806	4	남	30대	서울특별시	1	중국집	295
20150806	4	여	30대	서울특별시	1	중국집	229
20150806	4	남	40대	서울특별시	1	중국집	184
20150806	4	여	40대	서울특별시	1	중국집	227
20150806	4	여	20대	서울특별시	1	중국집	126
20150806	4	남	10대	서울특별시	2	중국집	15
20150806	4	남	60대이상	서울특별시	2	중국집	39
20150806	4	남	50대	서울특별시	2	중국집	36
20150806	4	여	20대	서울특별시	2	중국집	51
20150806	4	여	10대	서울특별시	2	중국집	10
20150806	4	남	20대	서울특별시	2	중국집	53
20150806	4	여	60대이상	서울특별시	2	중국집	22
20150806	4	여	40대	서울특별시	2	중국집	84
20150806	4	남	40대	서울특별시	2	중국집	100
20150806	4	여	30대	서울특별시	2	중국집	88
20150806	4	남	30대	서울특별시	2	중국집	103
20150806	4	여	50대	서울특별시	2	중국집	48
20150806	4	여	10대	서울특별시	3	중국집	12
20150806	4	여	60대이상	서울특별시	3	중국집	30
20150806	4	여	50대	서울특별시	3	중국집	42
20150806	4	남	20대	서울특별시	3	중국집	42
20150806	4	남	10대	서울특별시	3	중국집	13
20150806	4	여	20대	서울특별시	3	중국집	24
20150806	4	남	60대이상	서울특별시	3	중국집	25
20150806	4	남	40대	서울특별시	3	중국집	56
20150806	4	여	40대	서울특별시	3	중국집	64
20150806	4	남	30대	서울특별시	3	중국집	92
20150806	4	여	30대	서울특별시	3	중국집	62
20150806	4	남	50대	서울특별시	3	중국집	38
20150806	4	여	60대이상	서울특별시	4	중국집	34
20150806	4	여	10대	서울특별시	4	중국집	9
20150806	4	여	30대	서울특별시	4	중국집	152
20150806	4	여	40대	서울특별시	4	중국집	152
20150806	4	남	60대이상	서울특별시	4	중국집	45
20150806	4	남	40대	서울특별시	4	중국집	120
20150806	4	남	10대	서울특별시	4	중국집	43
20150806	4	여	20대	서울특별시	4	중국집	73
20150806	4	남	20대	서울특별시	4	중국집	130
20150806	4	남	50대	서울특별시	4	중국집	84
20150806	4	여	50대	서울특별시	4	중국집	58
20150806	4	남	30대	서울특별시	4	중국집	157
20150806	4	남	60대이상	서울특별시	5	중국집	31
20150806	4	남	10대	서울특별시	5	중국집	23
20150806	4	남	30대	서울특별시	5	중국집	123
20150806	4	남	40대	서울특별시	5	중국집	79
20150806	4	여	60대이상	서울특별시	5	중국집	30
20150806	4	여	40대	서울특별시	5	중국집	69
20150806	4	여	10대	서울특별시	5	중국집	11
20150806	4	남	20대	서울특별시	5	중국집	127
20150806	4	여	20대	서울특별시	5	중국집	63
20150806	4	여	50대	서울특별시	5	중국집	40
20150806	4	남	50대	서울특별시	5	중국집	44
20150806	4	여	30대	서울특별시	5	중국집	92
20150806	4	남	10대	서울특별시	6	중국집	14
20150806	4	남	60대이상	서울특별시	6	중국집	19
20150806	4	남	50대	서울특별시	6	중국집	43
20150806	4	여	20대	서울특별시	6	중국집	42
20150806	4	여	10대	서울특별시	6	중국집	7
20150806	4	남	20대	서울특별시	6	중국집	65
20150806	4	여	60대이상	서울특별시	6	중국집	18
20150806	4	여	40대	서울특별시	6	중국집	71
20150806	4	남	40대	서울특별시	6	중국집	68
20150806	4	여	30대	서울특별시	6	중국집	60
20150806	4	남	30대	서울특별시	6	중국집	83
20150806	4	여	50대	서울특별시	6	중국집	36
20150806	4	여	60대이상	서울특별시	7	중국집	15
20150806	4	여	10대	서울특별시	7	중국집	12
20150806	4	여	30대	서울특별시	7	중국집	74
20150806	4	여	40대	서울특별시	7	중국집	86
20150806	4	남	60대이상	서울특별시	7	중국집	24
20150806	4	남	40대	서울특별시	7	중국집	68
20150806	4	남	10대	서울특별시	7	중국집	17
20150806	4	여	20대	서울특별시	7	중국집	34
20150806	4	남	20대	서울특별시	7	중국집	53
20150806	4	남	50대	서울특별시	7	중국집	48
20150806	4	여	50대	서울특별시	7	중국집	42
20150806	4	남	30대	서울특별시	7	중국집	78
20150806	4	남	60대이상	서울특별시	8	중국집	18
20150806	4	남	10대	서울특별시	8	중국집	10
20150806	4	남	30대	서울특별시	8	중국집	41
20150806	4	남	40대	서울특별시	8	중국집	31
20150806	4	여	60대이상	서울특별시	8	중국집	12
20150806	4	여	40대	서울특별시	8	중국집	34
20150806	4	여	10대	서울특별시	8	중국집	5
20150806	4	남	20대	서울특별시	8	중국집	33
20150806	4	여	20대	서울특별시	8	중국집	20
20150806	4	여	50대	서울특별시	8	중국집	13
20150806	4	남	50대	서울특별시	8	중국집	42
20150806	4	여	30대	서울특별시	8	중국집	31
20150806	4	여	10대	서울특별시	9	중국집	5
20150806	4	여	60대이상	서울특별시	9	중국집	17
20150806	4	여	20대	서울특별시	9	중국집	22
20150806	4	남	50대	서울특별시	9	중국집	43
20150806	4	남	10대	서울특별시	9	중국집	18
20150806	4	여	50대	서울특별시	9	중국집	34
20150806	4	남	60대이상	서울특별시	9	중국집	18
20150806	4	여	30대	서울특별시	9	중국집	66
20150806	4	남	30대	서울특별시	9	중국집	84
20150806	4	여	40대	서울특별시	9	중국집	71
20150806	4	남	40대	서울특별시	9	중국집	76
20150806	4	남	20대	서울특별시	9	중국집	42
20150806	4	남	40대	서울특별시	10	중국집	33
20150806	4	여	40대	서울특별시	10	중국집	32
20150806	4	여	20대	서울특별시	10	중국집	19
20150806	4	남	50대	서울특별시	10	중국집	22
20150806	4	남	30대	서울특별시	10	중국집	41
20150806	4	여	50대	서울특별시	10	중국집	26
20150806	4	여	30대	서울특별시	10	중국집	35
20150806	4	여	10대	서울특별시	10	중국집	29
20150806	4	여	60대이상	서울특별시	10	중국집	11
20150806	4	남	10대	서울특별시	10	중국집	87
20150806	4	남	60대이상	서울특별시	10	중국집	22
20150806	4	남	20대	서울특별시	10	중국집	27
20150806	4	남	10대	서울특별시	11	중국집	19
20150806	4	남	60대이상	서울특별시	11	중국집	56
20150806	4	여	30대	서울특별시	11	중국집	76
20150806	4	여	40대	서울특별시	11	중국집	80
20150806	4	여	10대	서울특별시	11	중국집	19
20150806	4	남	40대	서울특별시	11	중국집	103
20150806	4	여	60대이상	서울특별시	11	중국집	35
20150806	4	여	20대	서울특별시	11	중국집	50
20150806	4	남	20대	서울특별시	11	중국집	113
20150806	4	남	50대	서울특별시	11	중국집	54
20150806	4	여	50대	서울특별시	11	중국집	47
20150806	4	남	30대	서울특별시	11	중국집	117
20150806	4	여	20대	서울특별시	12	중국집	30
20150806	4	남	20대	서울특별시	12	중국집	55
20150806	4	남	40대	서울특별시	12	중국집	57
20150806	4	남	30대	서울특별시	12	중국집	87
20150806	4	남	50대	서울특별시	12	중국집	37
20150806	4	여	30대	서울특별시	12	중국집	76
20150806	4	여	50대	서울특별시	12	중국집	47
20150806	4	남	10대	서울특별시	12	중국집	17
20150806	4	남	60대이상	서울특별시	12	중국집	48
20150806	4	여	10대	서울특별시	12	중국집	10
20150806	4	여	60대이상	서울특별시	12	중국집	35
20150806	4	여	40대	서울특별시	12	중국집	86
20150806	4	남	60대이상	서울특별시	13	중국집	28
20150806	4	남	10대	서울특별시	13	중국집	18
20150806	4	여	20대	서울특별시	13	중국집	52
20150806	4	남	50대	서울특별시	13	중국집	47
20150806	4	여	60대이상	서울특별시	13	중국집	27
20150806	4	여	50대	서울특별시	13	중국집	48
20150806	4	여	10대	서울특별시	13	중국집	5
20150806	4	여	30대	서울특별시	13	중국집	66
20150806	4	남	30대	서울특별시	13	중국집	98
20150806	4	여	40대	서울특별시	13	중국집	74
20150806	4	남	40대	서울특별시	13	중국집	101
20150806	4	남	20대	서울특별시	13	중국집	75
20150806	4	여	10대	서울특별시	14	중국집	11
20150806	4	여	60대이상	서울특별시	14	중국집	35
20150806	4	여	20대	서울특별시	14	중국집	47
20150806	4	남	50대	서울특별시	14	중국집	34
20150806	4	남	10대	서울특별시	14	중국집	20
20150806	4	여	50대	서울특별시	14	중국집	41
20150806	4	남	60대이상	서울특별시	14	중국집	39
20150806	4	여	30대	서울특별시	14	중국집	73
20150806	4	남	30대	서울특별시	14	중국집	79
20150806	4	여	40대	서울특별시	14	중국집	59
20150806	4	남	40대	서울특별시	14	중국집	82
20150806	4	남	20대	서울특별시	14	중국집	85
20150806	4	남	10대	서울특별시	15	중국집	16
20150806	4	남	60대이상	서울특별시	15	중국집	40
20150806	4	남	50대	서울특별시	15	중국집	71
20150806	4	여	20대	서울특별시	15	중국집	62
20150806	4	여	10대	서울특별시	15	중국집	18
20150806	4	남	20대	서울특별시	15	중국집	85
20150806	4	여	60대이상	서울특별시	15	중국집	40
20150806	4	여	40대	서울특별시	15	중국집	107
20150806	4	남	40대	서울특별시	15	중국집	117
20150806	4	여	30대	서울특별시	15	중국집	101
20150806	4	남	30대	서울특별시	15	중국집	128
20150806	4	여	50대	서울특별시	15	중국집	53
20150806	4	여	20대	서울특별시	16	중국집	33
20150806	4	남	20대	서울특별시	16	중국집	78
20150806	4	남	40대	서울특별시	16	중국집	65
20150806	4	남	30대	서울특별시	16	중국집	91
20150806	4	남	50대	서울특별시	16	중국집	45
20150806	4	여	30대	서울특별시	16	중국집	45
20150806	4	여	50대	서울특별시	16	중국집	35
20150806	4	남	10대	서울특별시	16	중국집	13
20150806	4	남	60대이상	서울특별시	16	중국집	31
20150806	4	여	10대	서울특별시	16	중국집	9
20150806	4	여	60대이상	서울특별시	16	중국집	20
20150806	4	여	40대	서울특별시	16	중국집	60
20150806	4	남	10대	서울특별시	17	중국집	18
20150806	4	남	60대이상	서울특별시	17	중국집	28
20150806	4	남	40대	서울특별시	17	중국집	66
20150806	4	남	30대	서울특별시	17	중국집	77
20150806	4	여	10대	서울특별시	17	중국집	5
20150806	4	여	30대	서울특별시	17	중국집	73
20150806	4	여	60대이상	서울특별시	17	중국집	30
20150806	4	여	50대	서울특별시	17	중국집	50
20150806	4	남	50대	서울특별시	17	중국집	53
20150806	4	남	20대	서울특별시	17	중국집	91
20150806	4	여	20대	서울특별시	17	중국집	25
20150806	4	여	40대	서울특별시	17	중국집	54
20150806	4	남	60대이상	서울특별시	18	중국집	54
20150806	4	남	10대	서울특별시	18	중국집	32
20150806	4	여	40대	서울특별시	18	중국집	125
20150806	4	여	30대	서울특별시	18	중국집	113
20150806	4	여	60대이상	서울특별시	18	중국집	39
20150806	4	남	30대	서울특별시	18	중국집	155
20150806	4	여	10대	서울특별시	18	중국집	19
20150806	4	남	50대	서울특별시	18	중국집	85
20150806	4	여	50대	서울특별시	18	중국집	52
20150806	4	여	20대	서울특별시	18	중국집	56
20150806	4	남	20대	서울특별시	18	중국집	101
20150806	4	남	40대	서울특별시	18	중국집	125
20150806	4	여	20대	서울특별시	19	중국집	28
20150806	4	남	20대	서울특별시	19	중국집	57
20150806	4	남	40대	서울특별시	19	중국집	63
20150806	4	남	30대	서울특별시	19	중국집	54
20150806	4	남	50대	서울특별시	19	중국집	34
20150806	4	여	30대	서울특별시	19	중국집	69
20150806	4	여	50대	서울특별시	19	중국집	53
20150806	4	여	60대이상	서울특별시	19	중국집	18
20150806	4	여	10대	서울특별시	19	중국집	14
20150806	4	남	60대이상	서울특별시	19	중국집	35
20150806	4	남	10대	서울특별시	19	중국집	28
20150806	4	여	40대	서울특별시	19	중국집	91
20150806	4	여	20대	서울특별시	20	중국집	37
20150806	4	남	20대	서울특별시	20	중국집	53
20150806	4	남	40대	서울특별시	20	중국집	83
20150806	4	남	30대	서울특별시	20	중국집	96
20150806	4	남	50대	서울특별시	20	중국집	57
20150806	4	여	30대	서울특별시	20	중국집	61
20150806	4	여	50대	서울특별시	20	중국집	30
20150806	4	남	10대	서울특별시	20	중국집	12
20150806	4	남	60대이상	서울특별시	20	중국집	25
20150806	4	여	10대	서울특별시	20	중국집	5
20150806	4	여	60대이상	서울특별시	20	중국집	16
20150806	4	여	40대	서울특별시	20	중국집	49
20150806	4	여	50대	서울특별시	21	중국집	49
20150806	4	남	50대	서울특별시	21	중국집	58
20150806	4	여	30대	서울특별시	21	중국집	80
20150806	4	여	40대	서울특별시	21	중국집	88
20150806	4	남	20대	서울특별시	21	중국집	68
20150806	4	남	40대	서울특별시	21	중국집	96
20150806	4	여	20대	서울특별시	21	중국집	46
20150806	4	여	60대이상	서울특별시	21	중국집	30
20150806	4	여	10대	서울특별시	21	중국집	9
20150806	4	남	60대이상	서울특별시	21	중국집	34
20150806	4	남	10대	서울특별시	21	중국집	19
20150806	4	남	30대	서울특별시	21	중국집	125
20150806	4	여	30대	서울특별시	22	중국집	82
20150806	4	남	30대	서울특별시	22	중국집	92
20150806	4	여	50대	서울특별시	22	중국집	29
20150806	4	남	20대	서울특별시	22	중국집	48
20150806	4	여	40대	서울특별시	22	중국집	83
20150806	4	여	20대	서울특별시	22	중국집	37
20150806	4	남	40대	서울특별시	22	중국집	67
20150806	4	여	10대	서울특별시	22	중국집	10
20150806	4	여	60대이상	서울특별시	22	중국집	21
20150806	4	남	10대	서울특별시	22	중국집	25
20150806	4	남	60대이상	서울특별시	22	중국집	20
20150806	4	남	50대	서울특별시	22	중국집	38
20150806	4	남	50대	서울특별시	23	중국집	70
20150806	4	여	50대	서울특별시	23	중국집	34
20150806	4	남	30대	서울특별시	23	중국집	102
20150806	4	남	40대	서울특별시	23	중국집	76
20150806	4	여	20대	서울특별시	23	중국집	39
20150806	4	여	40대	서울특별시	23	중국집	43
20150806	4	남	20대	서울특별시	23	중국집	59
20150806	4	남	60대이상	서울특별시	23	중국집	31
20150806	4	남	10대	서울특별시	23	중국집	13
20150806	4	여	60대이상	서울특별시	23	중국집	25
20150806	4	여	10대	서울특별시	23	중국집	5
20150806	4	여	30대	서울특별시	23	중국집	56
20150806	4	여	40대	서울특별시	24	중국집	65
20150806	4	남	40대	서울특별시	24	중국집	113
20150806	4	남	20대	서울특별시	24	중국집	77
20150806	4	여	50대	서울특별시	24	중국집	48
20150806	4	여	30대	서울특별시	24	중국집	57
20150806	4	남	50대	서울특별시	24	중국집	92
20150806	4	남	30대	서울특별시	24	중국집	136
20150806	4	여	60대이상	서울특별시	24	중국집	10
20150806	4	여	10대	서울특별시	24	중국집	6
20150806	4	남	60대이상	서울특별시	24	중국집	40
20150806	4	남	10대	서울특별시	24	중국집	12
20150806	4	여	20대	서울특별시	24	중국집	43
20150806	4	여	50대	서울특별시	25	중국집	23
20150806	4	남	50대	서울특별시	25	중국집	43
20150806	4	여	30대	서울특별시	25	중국집	53
20150806	4	여	40대	서울특별시	25	중국집	55
20150806	4	남	20대	서울특별시	25	중국집	39
20150806	4	남	40대	서울특별시	25	중국집	66
20150806	4	여	20대	서울특별시	25	중국집	29
20150806	4	남	10대	서울특별시	25	중국집	13
20150806	4	남	60대이상	서울특별시	25	중국집	19
20150806	4	여	10대	서울특별시	25	중국집	17
20150806	4	여	60대이상	서울특별시	25	중국집	13
20150806	4	남	30대	서울특별시	25	중국집	63
20150807	5	여	40대	서울특별시	1	중국집	237
20150807	5	남	40대	서울특별시	1	중국집	220
20150807	5	남	20대	서울특별시	1	중국집	162
20150807	5	여	50대	서울특별시	1	중국집	96
20150807	5	여	30대	서울특별시	1	중국집	259
20150807	5	남	50대	서울특별시	1	중국집	160
20150807	5	남	30대	서울특별시	1	중국집	308
20150807	5	여	60대이상	서울특별시	1	중국집	60
20150807	5	여	10대	서울특별시	1	중국집	19
20150807	5	남	60대이상	서울특별시	1	중국집	76
20150807	5	남	10대	서울특별시	1	중국집	33
20150807	5	여	20대	서울특별시	1	중국집	108
20150807	5	남	30대	서울특별시	2	중국집	115
20150807	5	여	30대	서울특별시	2	중국집	100
20150807	5	남	50대	서울특별시	2	중국집	79
20150807	5	여	20대	서울특별시	2	중국집	46
20150807	5	남	40대	서울특별시	2	중국집	79
20150807	5	남	20대	서울특별시	2	중국집	53
20150807	5	여	40대	서울특별시	2	중국집	68
20150807	5	남	10대	서울특별시	2	중국집	31
20150807	5	남	60대이상	서울특별시	2	중국집	24
20150807	5	여	10대	서울특별시	2	중국집	18
20150807	5	여	60대이상	서울특별시	2	중국집	26
20150807	5	여	50대	서울특별시	2	중국집	44
20150807	5	여	30대	서울특별시	3	중국집	72
20150807	5	남	30대	서울특별시	3	중국집	79
20150807	5	여	50대	서울특별시	3	중국집	35
20150807	5	남	20대	서울특별시	3	중국집	59
20150807	5	여	40대	서울특별시	3	중국집	78
20150807	5	여	20대	서울특별시	3	중국집	38
20150807	5	남	40대	서울특별시	3	중국집	72
20150807	5	여	10대	서울특별시	3	중국집	21
20150807	5	여	60대이상	서울특별시	3	중국집	23
20150807	5	남	10대	서울특별시	3	중국집	25
20150807	5	남	60대이상	서울특별시	3	중국집	38
20150807	5	남	50대	서울특별시	3	중국집	43
20150807	5	여	50대	서울특별시	4	중국집	54
20150807	5	남	50대	서울특별시	4	중국집	81
20150807	5	여	30대	서울특별시	4	중국집	161
20150807	5	여	40대	서울특별시	4	중국집	102
20150807	5	남	20대	서울특별시	4	중국집	108
20150807	5	남	40대	서울특별시	4	중국집	136
20150807	5	여	20대	서울특별시	4	중국집	55
20150807	5	여	60대이상	서울특별시	4	중국집	30
20150807	5	여	10대	서울특별시	4	중국집	17
20150807	5	남	60대이상	서울특별시	4	중국집	46
20150807	5	남	10대	서울특별시	4	중국집	40
20150807	5	남	30대	서울특별시	4	중국집	155
20150807	5	남	50대	서울특별시	5	중국집	50
20150807	5	여	50대	서울특별시	5	중국집	50
20150807	5	남	30대	서울특별시	5	중국집	189
20150807	5	남	40대	서울특별시	5	중국집	96
20150807	5	여	20대	서울특별시	5	중국집	85
20150807	5	여	40대	서울특별시	5	중국집	95
20150807	5	남	20대	서울특별시	5	중국집	156
20150807	5	남	60대이상	서울특별시	5	중국집	26
20150807	5	남	10대	서울특별시	5	중국집	27
20150807	5	여	60대이상	서울특별시	5	중국집	34
20150807	5	여	10대	서울특별시	5	중국집	8
20150807	5	여	30대	서울특별시	5	중국집	130
20150807	5	남	30대	서울특별시	6	중국집	88
20150807	5	여	30대	서울특별시	6	중국집	70
20150807	5	남	50대	서울특별시	6	중국집	53
20150807	5	여	20대	서울특별시	6	중국집	37
20150807	5	남	40대	서울특별시	6	중국집	56
20150807	5	남	20대	서울특별시	6	중국집	61
20150807	5	여	40대	서울특별시	6	중국집	91
20150807	5	남	10대	서울특별시	6	중국집	18
20150807	5	남	60대이상	서울특별시	6	중국집	27
20150807	5	여	10대	서울특별시	6	중국집	7
20150807	5	여	60대이상	서울특별시	6	중국집	21
20150807	5	여	50대	서울특별시	6	중국집	48
20150807	5	여	50대	서울특별시	7	중국집	41
20150807	5	남	50대	서울특별시	7	중국집	48
20150807	5	여	30대	서울특별시	7	중국집	77
20150807	5	여	40대	서울특별시	7	중국집	74
20150807	5	남	20대	서울특별시	7	중국집	64
20150807	5	남	40대	서울특별시	7	중국집	76
20150807	5	여	20대	서울특별시	7	중국집	39
20150807	5	여	60대이상	서울특별시	7	중국집	22
20150807	5	여	10대	서울특별시	7	중국집	9
20150807	5	남	60대이상	서울특별시	7	중국집	16
20150807	5	남	10대	서울특별시	7	중국집	20
20150807	5	남	30대	서울특별시	7	중국집	79
20150807	5	남	50대	서울특별시	8	중국집	35
20150807	5	여	50대	서울특별시	8	중국집	25
20150807	5	남	30대	서울특별시	8	중국집	53
20150807	5	남	40대	서울특별시	8	중국집	40
20150807	5	여	20대	서울특별시	8	중국집	36
20150807	5	여	40대	서울특별시	8	중국집	36
20150807	5	남	20대	서울특별시	8	중국집	33
20150807	5	남	60대이상	서울특별시	8	중국집	10
20150807	5	남	10대	서울특별시	8	중국집	12
20150807	5	여	60대이상	서울특별시	8	중국집	11
20150807	5	여	10대	서울특별시	8	중국집	7
20150807	5	여	30대	서울특별시	8	중국집	38
20150807	5	남	40대	서울특별시	9	중국집	89
20150807	5	여	40대	서울특별시	9	중국집	98
20150807	5	여	20대	서울특별시	9	중국집	27
20150807	5	남	50대	서울특별시	9	중국집	45
20150807	5	남	30대	서울특별시	9	중국집	82
20150807	5	여	50대	서울특별시	9	중국집	25
20150807	5	여	30대	서울특별시	9	중국집	64
20150807	5	여	10대	서울특별시	9	중국집	11
20150807	5	여	60대이상	서울특별시	9	중국집	17
20150807	5	남	10대	서울특별시	9	중국집	24
20150807	5	남	60대이상	서울특별시	9	중국집	41
20150807	5	남	20대	서울특별시	9	중국집	50
20150807	5	여	10대	서울특별시	10	중국집	40
20150807	5	여	60대이상	서울특별시	10	중국집	15
20150807	5	여	20대	서울특별시	10	중국집	17
20150807	5	남	50대	서울특별시	10	중국집	37
20150807	5	남	10대	서울특별시	10	중국집	79
20150807	5	여	50대	서울특별시	10	중국집	36
20150807	5	남	60대이상	서울특별시	10	중국집	24
20150807	5	여	30대	서울특별시	10	중국집	35
20150807	5	남	30대	서울특별시	10	중국집	50
20150807	5	여	40대	서울특별시	10	중국집	71
20150807	5	남	40대	서울특별시	10	중국집	34
20150807	5	남	20대	서울특별시	10	중국집	34
20150807	5	여	50대	서울특별시	11	중국집	65
20150807	5	남	50대	서울특별시	11	중국집	69
20150807	5	여	30대	서울특별시	11	중국집	97
20150807	5	여	40대	서울특별시	11	중국집	95
20150807	5	남	20대	서울특별시	11	중국집	106
20150807	5	남	40대	서울특별시	11	중국집	119
20150807	5	여	20대	서울특별시	11	중국집	45
20150807	5	남	10대	서울특별시	11	중국집	27
20150807	5	남	60대이상	서울특별시	11	중국집	52
20150807	5	여	10대	서울특별시	11	중국집	15
20150807	5	여	60대이상	서울특별시	11	중국집	42
20150807	5	남	30대	서울특별시	11	중국집	120
20150807	5	남	10대	서울특별시	12	중국집	25
20150807	5	남	60대이상	서울특별시	12	중국집	34
20150807	5	남	40대	서울특별시	12	중국집	67
20150807	5	남	30대	서울특별시	12	중국집	95
20150807	5	여	10대	서울특별시	12	중국집	11
20150807	5	여	30대	서울특별시	12	중국집	104
20150807	5	여	60대이상	서울특별시	12	중국집	38
20150807	5	여	50대	서울특별시	12	중국집	32
20150807	5	남	50대	서울특별시	12	중국집	43
20150807	5	남	20대	서울특별시	12	중국집	103
20150807	5	여	20대	서울특별시	12	중국집	48
20150807	5	여	40대	서울특별시	12	중국집	83
20150807	5	남	40대	서울특별시	13	중국집	96
